系列,模型,任务,方法,任务类型,状态,执行机器,run_name,accuracy,precision,recall,f1,strict_f1,tolerant_f1,contract_hit,candidate_recall,avg_candidates_per_contract,multi_label_examples,multi_label_hit_accuracy,multi_label_precision,multi_label_recall,multi_label_f1,train_examples,val_examples,test_examples,runtime_minutes,完成时间,本地summary,predictions_file,multi_label_predictions_file,best_checkpoint,来源,补齐阶段说明,数据版本说明,补齐前6组标记,可用于补齐前后对比,本地metrics路径,macro_precision,macro_recall,macro_f1,strict_precision,strict_recall,tolerant_precision,tolerant_recall
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct,,,,,0.05070422535211268,0.07323943661971832,0.11538461538461539,,,,,,,,,,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__direct\metrics.json,,,,0.061224,0.043269,0.088435,0.0625
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct,,,,,0.003846153846153847,0.029549718574108815,0.0673076923076923,0.9573717948717948,93.375,,,,,,,,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__direct\metrics.json,,,,0.003205,0.004808,0.022436,0.043269
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,A_8.130.211.198,smoke_balanced721_qwen05_vline_direct30__vul_line__direct,,,,,0.05201372584432003,0.11323314835426312,0.2850061957868649,0.5435777721463578,26.029739776951672,,,,,,,,807,,,A_8.130.211.198\experiments\runs\smoke_balanced721_qwen05_vline_direct30\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\smoke_balanced721_qwen05_vline_direct30__vul_line__direct\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__direct\metrics.json,,,,0.05948,0.046213,0.188765,0.080873
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,A_8.130.211.198,smoke_vline_line_rank_direct_prompt__vul_line__direct,,,,,0,0.04651162790697675,0.125,0.475,30,,,,,,,,8,,,A_8.130.211.198\experiments\runs\smoke_vline_line_rank_direct_prompt\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/smoke_vline_line_rank_direct_prompt__vul_line__direct/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\smoke_vline_line_rank_direct_prompt__vul_line__direct\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__direct\metrics.json,,,,0,0,0.041667,0.052632
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,matrix_balanced721_qwen05_e1__vul_line__full,,,,,0.29257720787430014,0.3904064900047952,0.8451053283767038,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,239.6350300166667,46155.86891693287,A_8.130.211.198\experiments\runs\matrix_balanced721_qwen05_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_balanced721_qwen05_e1__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_balanced721_qwen05_e1__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_balanced721_qwen05_e1__vul_line__full\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.334572,0.259949,0.480793,0.328626
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline__vul_line__full,,,,,0.049462365591397855,0.13949136684528365,0.26126126126126126,,,,,,,,345,102,111,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-44,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline__vul_line__full\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.033046,0.098291,0.117816,0.17094
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean__vul_line__full,,,,,0.11676646706586827,0.22362115535418664,0.44545454545454544,,,,,,,,342,102,110,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-43,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean__vul_line__full\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.08945,0.168103,0.199541,0.25431
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full,,,,,0.1408450704225352,0.20004153686396675,0.38461538461538464,,,,,,,,337,102,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-43,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.121107,0.168269,0.193772,0.206731
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_line_rank__vul_line__full,,,,,0,0,0,1,168.33653846153845,,,,,,337,102,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-755,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank__vul_line__full\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0,0,0,0
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full,,,,,0.5192307692307694,0.6479727169382342,0.9134615384615384,1,168.33653846153845,,,,,,337,102,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank_full_fp32\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-755,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.432692,0.649038,0.608974,0.692308
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,matrix_balanced721_qwen05_e1__vul_line__prompt,,,,,0.05201372584432003,0.08940289392632951,0.21933085501858737,0.7914485767909362,91.43866171003718,,,,,,,,807,83.37190925,46155.70250369213,A_8.130.211.198\experiments\runs\matrix_balanced721_qwen05_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_balanced721_qwen05_e1__vul_line__prompt/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_balanced721_qwen05_e1__vul_line__prompt\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__prompt\metrics.json,,,,0.05948,0.046213,0.180917,0.059371
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline__vul_line__prompt,,,,,0.006329113924050633,0.01680672268907563,0.018018018018018018,,,,,,,,,,111,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline__vul_line__prompt/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline__vul_line__prompt\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__prompt\metrics.json,,,,0.012195,0.004274,0.02439,0.012821
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean__vul_line__prompt,,,,,0.006369426751592358,0.016901408450704227,0.01818181818181818,,,,,,,,,,110,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean__vul_line__prompt/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean__vul_line__prompt\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__prompt\metrics.json,,,,0.012195,0.00431,0.02439,0.012931
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__prompt,,,,,0.0072992700729927005,0.01954397394136808,0.019230769230769232,,,,,,,,,,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__prompt/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded__vul_line__prompt\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__prompt\metrics.json,,,,0.015152,0.004808,0.030303,0.014423
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__prompt,,,,,0.003846153846153847,0.005494505494505495,0.009615384615384616,0.9573717948717948,93.375,,,,,,,,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__prompt/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__prompt\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__prompt\metrics.json,,,,0.003205,0.004808,0.00641,0.004808
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,smoke_vline_line_rank_direct_prompt__vul_line__prompt,,,,,0,0,0,0.475,30,,,,,,,,8,,,A_8.130.211.198\experiments\runs\smoke_vline_line_rank_direct_prompt\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/smoke_vline_line_rank_direct_prompt__vul_line__prompt/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\smoke_vline_line_rank_direct_prompt__vul_line__prompt\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__prompt\metrics.json,,,,0,0,0,0
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qlora,line,completed,A_8.130.211.198,matrix_balanced721_qwen05_e1__vul_line__qlora,,,,,0.25465053277948346,0.37278439653496365,0.7893432465923172,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,225.37779461666665,46156.02542931713,A_8.130.211.198\experiments\runs\matrix_balanced721_qwen05_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_balanced721_qwen05_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_balanced721_qwen05_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_balanced721_qwen05_e1__vul_line__qlora\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.291202,0.226252,0.481206,0.304236
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qlora,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline__vul_line__qlora,,,,,0.055762081784386616,0.09629413481178875,0.16216216216216217,,,,,,,,345,102,111,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-44,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline__vul_line__qlora\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.049342,0.064103,0.098684,0.094017
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qlora,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean__vul_line__qlora,,,,,0.05166051660516605,0.09200785617162714,0.15454545454545454,,,,,,,,342,102,110,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-43,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean__vul_line__qlora\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.045161,0.060345,0.093548,0.090517
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qlora,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__qlora,,,,,0.05577689243027888,0.0997869900049156,0.16346153846153846,,,,,,,,337,102,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-43,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_clean_bounded__vul_line__qlora\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.047619,0.067308,0.098639,0.100962
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qlora,line,completed,A_8.130.211.198,matrix_large_qwen05_inst_vline_line_rank__vul_line__qlora,,,,,0.2423076923076923,0.3763048016701461,0.6923076923076923,1,168.33653846153845,,,,,,337,102,104,,,A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/matrix_large_qwen05_inst_vline_line_rank__vul_line__qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-755,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\matrix_large_qwen05_inst_vline_line_rank__vul_line__qlora\Qwen_Qwen2.5-Coder-0.5B-Instruct\vul_line__finetune\metrics.json,,,,0.201923,0.302885,0.330128,0.4375
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qwen05_vline_line_rank_qlora_r16_e3_lr2e5,line,completed,A_8.130.211.198,qwen05_vline_line_rank_qlora_r16_e3_lr2e5,,,,,,,,,,,,,,,,,,,46153.10381532407,,/root/blockchain-vuln/project/experiments/runs/qwen05_vline_line_rank_qlora_r16_e3_lr2e5/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/metrics.json,,/root/blockchain-vuln/project/experiments/runs/qwen05_vline_line_rank_qlora_r16_e3_lr2e5/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-2265,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,qwen05_vline_line_rank_qlora_r32_e3_lr2e5,line,completed,A_8.130.211.198,qwen05_vline_line_rank_qlora_r32_e3_lr2e5,,,,,,,,,,,,,,,,,,,46153.12025555556,,/root/blockchain-vuln/project/experiments/runs/qwen05_vline_line_rank_qlora_r32_e3_lr2e5/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/metrics.json,,/root/blockchain-vuln/project/experiments/runs/qwen05_vline_line_rank_qlora_r32_e3_lr2e5/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-2265,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,smoke_vline_line_rank_qlora,line,completed,A_8.130.211.198,smoke_vline_line_rank_qlora,,,,,,,,,,,,,,,,,,,46152.44751945602,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_line_rank_qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/metrics.json,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_line_rank_qlora/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-34,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,smoke_vline_prompt_qwen05_instruct,line,completed,A_8.130.211.198,smoke_vline_prompt_qwen05_instruct,,,,,,,,,,,,,,,,,,,46151.72808739583,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_prompt_qwen05_instruct/Qwen_Qwen2.5-Coder-0.5B-Instruct/vul_line__prompt/metrics.json,,,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,smoke_vline_prompt_qwen05_tagged,line,completed,A_8.130.211.198,smoke_vline_prompt_qwen05_tagged,,,,,,,,,,,,,,,,,,,46151.72534821759,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_prompt_qwen05_tagged/Qwen_Qwen2.5-Coder-0.5B/vul_line__prompt/metrics.json,,,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,smoke_vline_prompt_qwen05,line,completed,A_8.130.211.198,smoke_vline_prompt_qwen05,,,,,,,,,,,,,,,,,,,46151.72170144676,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_prompt_qwen05/Qwen_Qwen2.5-Coder-0.5B/vul_line__prompt/metrics.json,,,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,smoke_vline_qlora_qwen05,line,completed,A_8.130.211.198,smoke_vline_qlora_qwen05,,,,,,,,,,,,,,,,,,,46151.72272681713,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_qlora_qwen05/Qwen_Qwen2.5-Coder-0.5B/vul_line__finetune/metrics.json,,,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-1.5B-Instruct,vul_line,direct,line,completed,A_8.130.211.198,formal_balanced721_qwen25coder15b_e1__vul_line__direct,,,,,0.05490337728011559,0.13735504700858073,0.3097893432465923,0.7914485767909362,91.43866171003718,,,,,,,,807,95.88860058333333,46156.30942341435,A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/formal_balanced721_qwen25coder15b_e1__vul_line__direct/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1__vul_line__direct\Qwen_Qwen2.5-Coder-1.5B-Instruct\vul_line__direct\metrics.json,,,,0.062784,0.04878,0.23957,0.096277
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-1.5B-Instruct,vul_line,full,line,completed,A_8.130.211.198,formal_balanced721_qwen25coder15b_e1__vul_line__full,,,,,0.29004876286797904,0.3947807326303036,0.8277571251548946,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,733.1040472833333,46156.88367453704,A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/formal_balanced721_qwen25coder15b_e1__vul_line__full/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/formal_balanced721_qwen25coder15b_e1__vul_line__full/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1__vul_line__full\Qwen_Qwen2.5-Coder-1.5B-Instruct\vul_line__finetune\metrics.json,,,,0.331681,0.257702,0.500207,0.326059
