系列,模型,任务,方法,任务类型,状态,执行机器,run_name,accuracy,precision,recall,f1,strict_f1,tolerant_f1,contract_hit,candidate_recall,avg_candidates_per_contract,multi_label_examples,multi_label_hit_accuracy,multi_label_precision,multi_label_recall,multi_label_f1,train_examples,val_examples,test_examples,runtime_minutes,完成时间,本地summary,predictions_file,multi_label_predictions_file,best_checkpoint,来源,补齐阶段说明,数据版本说明,补齐前6组标记,可用于补齐前后对比,本地metrics路径,parseable_ratio,format_failure_rate,empty_output_rate,备注,本地metrics闭合状态,闭合审计说明,macro_precision,macro_recall,macro_f1,strict_precision,strict_recall,tolerant_precision,tolerant_recall
补齐前后对比,microsoft/graphcodebert-base,vul_type,full,vul_type,completed,compute_node_b,machine_b_graphcodebert_base_full_e1__vul_type__full,0.691767,0.691767,0.473865,0.562449,,,,,,521,0.708253,0.708253,0.256785,0.376915,24992,3829,1992,16.042813733333332,46156.34847974537,artifacts/summaries/machine_b_graphcodebert_base_full_e1__vul_type__full/matrix_summary.json,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test.jsonl,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_type__full/checkpoint-3124,matrix_summary,补齐后,常规实验大体量数据（约24000+24000+12000）,否：这是补齐后侧，不是原始3000条前侧,artifacts/machine_b_graphcodebert_base_full_e1__vul_type__full/同方法的补齐前侧配对,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,,,,,已闭合,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,0.67023,0.338637,0.408471,,,,
传统基准,microsoft/unixcoder-base,has_vul,full,has,completed,compute_node_b,machine_b_unixcoder_base_full_e1__has_vul__full,0.8611933982225984,0.8821490467937608,0.8413223140495868,0.8612521150592216,,,,,,,,,,,17411,4667,2363,9.300345116666668,46156.40333829861,artifacts/summaries/machine_b_unixcoder_base_full_e1__has_vul__full/matrix_summary.json,,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__has_vul__full/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_b_unixcoder_base_full_e1__has_vul__full/metrics.json,,,,,,,
传统基准,microsoft/unixcoder-base,vul_line,full,line,completed,compute_node_b,machine_b_unixcoder_base_full_e1__vul_line__full,,,,,0.2727108542532057,0.37925381455207646,0.8091697645600991,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,69.23677983333333,46156.46194650463,artifacts/summaries/machine_b_unixcoder_base_full_e1__vul_line__full/matrix_summary.json,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_line__full/checkpoint-22502,matrix_summary,,,,,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json,,,,0.311855,0.242298,0.478315,0.314185
传统基准,microsoft/unixcoder-base,vul_type,full,type,completed,compute_node_b,machine_b_unixcoder_base_full_e1__vul_type__full,0.7173694779116466,0.7173694779116466,0.4914030261348005,0.583265306122449,,,,,,521,0.761996161228407,0.761996161228407,0.2762700069589422,0.40551583248212464,24992,3829,1992,15.158906583333334,46156.41386537037,artifacts/summaries/machine_b_unixcoder_base_full_e1__vul_type__full/matrix_summary.json,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test.jsonl,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_type__full/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json,,,,,已闭合,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json,0.685371,0.359651,0.43972,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,direct,has,completed,compute_node_a,matrix_balanced721_qwen05_e1__has_vul__direct,0.48582310622090563,0.43243243243243246,0.013223140495867768,0.02566158781074579,,,,,,,,,,,,,2363,15.5056136,46155.47481378472,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__direct/matrix_summary.json,artifacts/predictions/matrix_balanced721_qwen05_e1__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,direct,has,completed,compute_node_a,matrix_large_qwen05_inst__has_vul__direct,0.31333333333333335,1,0.02830188679245283,0.05504587155963303,,,,,,,,,,,,,150,,,artifacts/summaries/matrix_large_qwen05_inst__has_vul__direct/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,direct,has,completed,compute_node_a,smoke_balanced721_qwen05_direct__has_vul__direct,0.48582310622090563,0.43243243243243246,0.013223140495867768,0.02566158781074579,,,,,,,,,,,,,2363,,,artifacts/summaries/smoke_balanced721_qwen05_direct__has_vul__direct/matrix_summary.json,artifacts/predictions/smoke_balanced721_qwen05_direct__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/smoke_balanced721_qwen05_direct__has_vul__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,full,has,completed,compute_node_a,matrix_balanced721_qwen05_e1__has_vul__full,0.8751586965721541,0.8940568475452196,0.8578512396694215,0.8755799240826655,,,,,,,,,,,17411,4667,2363,22.99736053333333,46155.50223414352,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__full/matrix_summary.json,,,artifacts/checkpoints/matrix_balanced721_qwen05_e1__has_vul__full/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__full/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,full,has,completed,compute_node_a,matrix_large_qwen05_inst__has_vul__full,0.7,0.7699115044247787,0.8207547169811321,0.7945205479452054,,,,,,,,,,,500,150,150,,,artifacts/summaries/matrix_large_qwen05_inst__has_vul__full/matrix_summary.json,,,artifacts/checkpoints/matrix_large_qwen05_inst__has_vul__full/checkpoint-63,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst__has_vul__full/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,large_hasv_qlora_qwen05_inst,has,completed,compute_node_a,large_hasv_qlora_qwen05_inst,,,,,,,,,,,,,,,,,,,46152.17177474537,,artifacts/predictions/large_hasv_qlora_qwen05_inst/metrics.json,,artifacts/checkpoints/large_hasv_qlora_qwen05_inst/checkpoint-63,state.json,,,,,,,,,,已闭合,artifacts/metrics/large_hasv_qlora_qwen05_inst/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,matrix_smoke_hasv_direct_qwen05_inst,has,completed,compute_node_a,matrix_smoke_hasv_direct_qwen05_inst,,,,,,,,,,,,,,,,,,,46152.15965818287,,artifacts/predictions/matrix_smoke_hasv_direct_qwen05_inst/metrics.json,,,state.json,,,,,,,,,,已闭合,artifacts/metrics/matrix_smoke_hasv_direct_qwen05_inst/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,matrix_smoke_hasv_lora_qwen05_inst,has,completed,compute_node_a,matrix_smoke_hasv_lora_qwen05_inst,,,,,,,,,,,,,,,,,,,46152.16167034722,,artifacts/predictions/matrix_smoke_hasv_lora_qwen05_inst/metrics.json,,artifacts/checkpoints/matrix_smoke_hasv_lora_qwen05_inst/checkpoint-12,state.json,,,,,,,,,,已闭合,artifacts/metrics/matrix_smoke_hasv_lora_qwen05_inst/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,matrix_smoke_hasv_prompt_qwen05_inst,has,completed,compute_node_a,matrix_smoke_hasv_prompt_qwen05_inst,,,,,,,,,,,,,,,,,,,46152.16016689815,,artifacts/predictions/matrix_smoke_hasv_prompt_qwen05_inst/metrics.json,,,state.json,,,,,,,,,,已闭合,artifacts/metrics/matrix_smoke_hasv_prompt_qwen05_inst/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,matrix_smoke_hasv_qlora_qwen05_inst_headfix,has,completed,compute_node_a,matrix_smoke_hasv_qlora_qwen05_inst_headfix,,,,,,,,,,,,,,,,,,,46152.16275819444,,artifacts/predictions/matrix_smoke_hasv_qlora_qwen05_inst_headfix/metrics.json,,artifacts/checkpoints/matrix_smoke_hasv_qlora_qwen05_inst_headfix/checkpoint-12,state.json,,,,,,,,,,已闭合,artifacts/metrics/matrix_smoke_hasv_qlora_qwen05_inst_headfix/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,matrix_smoke_hasv_qlora_qwen05_inst,has,completed,compute_node_a,matrix_smoke_hasv_qlora_qwen05_inst,,,,,,,,,,,,,,,,,,,46152.16077815972,,artifacts/predictions/matrix_smoke_hasv_qlora_qwen05_inst/metrics.json,,artifacts/checkpoints/matrix_smoke_hasv_qlora_qwen05_inst/checkpoint-12,state.json,,,,,,,,,,已闭合,artifacts/metrics/matrix_smoke_hasv_qlora_qwen05_inst/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,medium_hasv_qlora_qwen05_inst,has,completed,compute_node_a,medium_hasv_qlora_qwen05_inst,,,,,,,,,,,,,,,,,,,46152.16522738426,,artifacts/predictions/medium_hasv_qlora_qwen05_inst/metrics.json,,artifacts/checkpoints/medium_hasv_qlora_qwen05_inst/checkpoint-25,state.json,,,,,,,,,,已闭合,artifacts/metrics/medium_hasv_qlora_qwen05_inst/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,prompt,has,completed,compute_node_a,matrix_balanced721_qwen05_e1__has_vul__prompt,0.48709267879813795,0.4782608695652174,0.01818181818181818,0.03503184713375796,,,,,,,,,,,,,2363,16.487916900000002,46155.48626373843,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__prompt/matrix_summary.json,artifacts/predictions/matrix_balanced721_qwen05_e1__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__prompt/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,prompt,has,completed,compute_node_a,matrix_large_qwen05_inst__has_vul__prompt,0.3,0.6,0.02830188679245283,0.05405405405405406,,,,,,,,,,,,,150,,,artifacts/summaries/matrix_large_qwen05_inst__has_vul__prompt/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst__has_vul__prompt/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,qlora,has,completed,compute_node_a,matrix_balanced721_qwen05_e1__has_vul__qlora,0.7291578501904359,0.7320846905537459,0.7429752066115702,0.7374897456931911,,,,,,,,,,,17411,4667,2363,23.571000916666666,46155.51860290509,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/matrix_balanced721_qwen05_e1__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__qlora/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,qlora,has,completed,compute_node_a,matrix_large_qwen05_inst__has_vul__qlora,0.5866666666666667,0.7558139534883721,0.6132075471698113,0.6770833333333334,,,,,,,,,,,500,150,150,,,artifacts/summaries/matrix_large_qwen05_inst__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/matrix_large_qwen05_inst__has_vul__qlora/checkpoint-63,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst__has_vul__qlora/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,qwen05_has_vul_qlora_r32_e3_lr2e5,has,completed,compute_node_a,qwen05_has_vul_qlora_r32_e3_lr2e5,,,,,,,,,,,,,,,,,,,46153.13759833333,,artifacts/predictions/qwen05_has_vul_qlora_r32_e3_lr2e5/metrics.json,,artifacts/checkpoints/qwen05_has_vul_qlora_r32_e3_lr2e5/checkpoint-189,state.json,,,,,,,,,,已闭合,artifacts/metrics/qwen05_has_vul_qlora_r32_e3_lr2e5/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,smoke_hasv_direct_qwen05,has,completed,compute_node_a,smoke_hasv_direct_qwen05,,,,,,,,,,,,,,,,,,,46151.71905505787,,artifacts/predictions/smoke_hasv_direct_qwen05/metrics.json,,,state.json,,,,,,,,,,已闭合,artifacts/metrics/smoke_hasv_direct_qwen05/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,smoke_hasv_prompt_qwen05_instruct_prefix,has,completed,compute_node_a,smoke_hasv_prompt_qwen05_instruct_prefix,,,,,,,,,,,,,,,,,,,46152.15676144676,,artifacts/predictions/smoke_hasv_prompt_qwen05_instruct_prefix/metrics.json,,,state.json,,,,,,,,,,已闭合,artifacts/metrics/smoke_hasv_prompt_qwen05_instruct_prefix/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,smoke_hasv_prompt_qwen05_instruct_truncfix,has,completed,compute_node_a,smoke_hasv_prompt_qwen05_instruct_truncfix,,,,,,,,,,,,,,,,,,,46152.15534473379,,artifacts/predictions/smoke_hasv_prompt_qwen05_instruct_truncfix/metrics.json,,,state.json,,,,,,,,,,已闭合,artifacts/metrics/smoke_hasv_prompt_qwen05_instruct_truncfix/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,has_vul,smoke_hasv_prompt_qwen05_instruct,has,completed,compute_node_a,smoke_hasv_prompt_qwen05_instruct,,,,,,,,,,,,,,,,,,,46152.15437811342,,artifacts/predictions/smoke_hasv_prompt_qwen05_instruct/metrics.json,,,state.json,,,,,,,,,,已闭合,artifacts/metrics/smoke_hasv_prompt_qwen05_instruct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,matrix_balanced721_qwen05_e1__vul_line__direct,,,,,0.04515080368430559,0.10772928440327317,0.26889714993804215,0.7914485767909362,91.43866171003718,,,,,,,,807,85.28575601666667,46155.6446065162,artifacts/summaries/matrix_balanced721_qwen05_e1__vul_line__direct/matrix_summary.json,artifacts/predictions/matrix_balanced721_qwen05_e1__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__direct/metrics.json,,,,0.051632,0.040116,0.180917,0.076701
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,matrix_large_qwen05_inst_vline__vul_line__direct,,,,,0.04534005037783376,0.06549118387909318,0.10810810810810811,,,,,,,,,,111,,,artifacts/summaries/matrix_large_qwen05_inst_vline__vul_line__direct/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__direct/metrics.json,,,,0.055215,0.038462,0.079755,0.055556
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_clean__vul_line__direct,,,,,0.04556962025316456,0.06582278481012657,0.10909090909090909,,,,,,,,,,110,,,artifacts/summaries/matrix_large_qwen05_inst_vline_clean__vul_line__direct/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_clean__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__direct/metrics.json,,,,0.055215,0.038793,0.079755,0.056034
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct,,,,,0.05070422535211268,0.07323943661971832,0.11538461538461539,,,,,,,,,,104,,,artifacts/summaries/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/metrics.json,,,,0.061224,0.043269,0.088435,0.0625
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct,,,,,0.003846153846153847,0.029549718574108815,0.0673076923076923,0.9573717948717948,93.375,,,,,,,,104,,,artifacts/summaries/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/metrics.json,,,,0.003205,0.004808,0.022436,0.043269
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,running,compute_node_a,smoke_balanced721_qwen05_direct__vul_line__direct,,,,,,,,,,,,,,,,,,,46155.41583114583,,,,,state.json,,,,,,,,,,本地镜像缺失,artifacts/metrics/smoke_balanced721_qwen05_direct__vul_line__direct/metrics.json,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,smoke_balanced721_qwen05_vline_direct30__vul_line__direct,,,,,0.05201372584432003,0.11323314835426312,0.2850061957868649,0.5435777721463578,26.029739776951672,,,,,,,,807,,,artifacts/summaries/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/matrix_summary.json,artifacts/predictions/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/metrics.json,,,,0.05948,0.046213,0.188765,0.080873
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,direct,line,completed,compute_node_a,smoke_vline_line_rank_direct_prompt__vul_line__direct,,,,,0,0.04651162790697675,0.125,0.475,30,,,,,,,,8,,,artifacts/summaries/smoke_vline_line_rank_direct_prompt__vul_line__direct/matrix_summary.json,artifacts/predictions/smoke_vline_line_rank_direct_prompt__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/smoke_vline_line_rank_direct_prompt__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/smoke_vline_line_rank_direct_prompt__vul_line__direct/metrics.json,,,,0,0,0.041667,0.052632
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,compute_node_a,matrix_balanced721_qwen05_e1__vul_line__full,,,,,0.29257720787430014,0.3904064900047952,0.8451053283767038,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,239.6350300166667,46155.86891693287,artifacts/summaries/matrix_balanced721_qwen05_e1__vul_line__full/matrix_summary.json,artifacts/predictions/matrix_balanced721_qwen05_e1__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/matrix_balanced721_qwen05_e1__vul_line__full/checkpoint-22502,matrix_summary,,,,,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__full/metrics.json,,,,0.334572,0.259949,0.480793,0.328626
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,compute_node_a,matrix_large_qwen05_inst_vline__vul_line__full,,,,,0.049462365591397855,0.13949136684528365,0.26126126126126126,,,,,,,,345,102,111,,,artifacts/summaries/matrix_large_qwen05_inst_vline__vul_line__full/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/matrix_large_qwen05_inst_vline__vul_line__full/checkpoint-44,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__full/metrics.json,,,,0.033046,0.098291,0.117816,0.17094
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_clean__vul_line__full,,,,,0.11676646706586827,0.22362115535418664,0.44545454545454544,,,,,,,,342,102,110,,,artifacts/summaries/matrix_large_qwen05_inst_vline_clean__vul_line__full/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_clean__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/matrix_large_qwen05_inst_vline_clean__vul_line__full/checkpoint-43,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__full/metrics.json,,,,0.08945,0.168103,0.199541,0.25431
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full,,,,,0.1408450704225352,0.20004153686396675,0.38461538461538464,,,,,,,,337,102,104,,,artifacts/summaries/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/checkpoint-43,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/metrics.json,,,,0.121107,0.168269,0.193772,0.206731
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_line_rank__vul_line__full,,,,,0,0,0,1,168.33653846153845,,,,,,337,102,104,,,artifacts/summaries/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/checkpoint-755,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/metrics.json,,,,0,0,0,0
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,full,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full,,,,,0.5192307692307694,0.6479727169382342,0.9134615384615384,1,168.33653846153845,,,,,,337,102,104,,,artifacts/summaries/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/checkpoint-755,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/metrics.json,,,,0.432692,0.649038,0.608974,0.692308
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,compute_node_a,matrix_balanced721_qwen05_e1__vul_line__prompt,,,,,0.05201372584432003,0.08940289392632951,0.21933085501858737,0.7914485767909362,91.43866171003718,,,,,,,,807,83.37190925,46155.70250369213,artifacts/summaries/matrix_balanced721_qwen05_e1__vul_line__prompt/matrix_summary.json,artifacts/predictions/matrix_balanced721_qwen05_e1__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__prompt/metrics.json,,,,0.05948,0.046213,0.180917,0.059371
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,compute_node_a,matrix_large_qwen05_inst_vline__vul_line__prompt,,,,,0.006329113924050633,0.01680672268907563,0.018018018018018018,,,,,,,,,,111,,,artifacts/summaries/matrix_large_qwen05_inst_vline__vul_line__prompt/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__prompt/metrics.json,,,,0.012195,0.004274,0.02439,0.012821
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-0.5B-Instruct,vul_line,prompt,line,completed,compute_node_a,matrix_large_qwen05_inst_vline_clean__vul_line__prompt,,,,,0.006369426751592358,0.016901408450704227,0.01818181818181818,,,,,,,,,,110,,,artifacts/summaries/matrix_large_qwen05_inst_vline_clean__vul_line__prompt/matrix_summary.json,artifacts/predictions/matrix_large_qwen05_inst_vline_clean__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__prompt/metrics.json,,,,0.012195,0.00431,0.02439,0.012931
