accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,runtime_minutes,strict_f1,strict_precision,strict_recall,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,任务,任务类型,可用于补齐前后对比,备注,完成时间,执行机器,数据版本说明,方法,本地metrics路径,本地metrics闭合状态,本地summary,来源,模型,状态,系列,补齐前6组标记,补齐阶段说明,闭合审计说明
,91.438662,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.817844,,,,,,,,,,,,,,0.306072,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.237805,machine_b_graphcodebert_base_full_e1__vul_line__full,69.61547933333333,0.267654,0.306072,0.237805,807,0.379238,0.482032,0.31258,10155,1529,vul_line,vul_line,artifacts/machine_b_graphcodebert_base_full_e1__vul_line__full/同方法的补齐前侧配对,,46156.39682386574,compute_node_b,常规实验大体量数据（约24000+24000+12000）,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json,已闭合,artifacts/summaries/machine_b_graphcodebert_base_full_e1__vul_line__full/matrix_summary.json,matrix_summary,microsoft/graphcodebert-base,completed,补齐前后对比,否：这是补齐后侧，不是原始3000条前侧,补齐后,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json
0.691767,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_type__full/checkpoint-3124,,,,0.562449,,0.408471,0.67023,0.338637,521,0.376915,0.708253,0.708253,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.256785,,0.691767,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.473865,machine_b_graphcodebert_base_full_e1__vul_type__full,16.042813733333332,,,,1992,,,,24992,3829,vul_type,vul_type,artifacts/machine_b_graphcodebert_base_full_e1__vul_type__full/同方法的补齐前侧配对,,46156.34847974537,compute_node_b,常规实验大体量数据（约24000+24000+12000）,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,已闭合,artifacts/summaries/machine_b_graphcodebert_base_full_e1__vul_type__full/matrix_summary.json,matrix_summary,microsoft/graphcodebert-base,completed,补齐前后对比,否：这是补齐后侧，不是原始3000条前侧,补齐后,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json
0.8611933982225984,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__has_vul__full/checkpoint-2177,,,,0.8612521150592216,,,,,,,,,,,,0.8821490467937608,,0.8413223140495868,machine_b_unixcoder_base_full_e1__has_vul__full,9.300345116666668,,,,2363,,,,17411,4667,has_vul,has,,,46156.40333829861,compute_node_b,,full,,已闭合,artifacts/summaries/machine_b_unixcoder_base_full_e1__has_vul__full/matrix_summary.json,matrix_summary,microsoft/unixcoder-base,completed,传统基准,,,artifacts/metrics/machine_b_unixcoder_base_full_e1__has_vul__full/metrics.json
,91.43866171003718,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_line__full/checkpoint-22502,0.7914485767909362,0.8091697645600991,,,,,,,,,,,,,,,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_line__full/predictions_test.jsonl,,machine_b_unixcoder_base_full_e1__vul_line__full,69.23677983333333,0.2727108542532057,0.311855,0.242298,807,0.37925381455207646,0.478315,0.314185,10155,1529,vul_line,line,,,46156.46194650463,compute_node_b,,full,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json,已闭合,artifacts/summaries/machine_b_unixcoder_base_full_e1__vul_line__full/matrix_summary.json,matrix_summary,microsoft/unixcoder-base,completed,传统基准,,,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json
0.7173694779116466,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_type__full/checkpoint-3124,,,,0.583265306122449,,0.43972,0.685371,0.359651,521,0.40551583248212464,0.761996161228407,0.761996161228407,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.2762700069589422,,0.7173694779116466,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test.jsonl,0.4914030261348005,machine_b_unixcoder_base_full_e1__vul_type__full,15.158906583333334,,,,1992,,,,24992,3829,vul_type,type,,,46156.41386537037,compute_node_b,,full,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json,已闭合,artifacts/summaries/machine_b_unixcoder_base_full_e1__vul_type__full/matrix_summary.json,matrix_summary,microsoft/unixcoder-base,completed,传统基准,,,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json
0.48582310622090563,,,,,,0.02566158781074579,,,,,,,,,,,,0.43243243243243246,artifacts/predictions/matrix_balanced721_qwen05_e1__has_vul__direct/predictions.jsonl,0.013223140495867768,matrix_balanced721_qwen05_e1__has_vul__direct,15.5056136,,,,2363,,,,,,has_vul,has,,,46155.47481378472,compute_node_a,,direct,,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__direct/metrics.json
0.31333333333333335,,,,,,0.05504587155963303,,,,,,,,,,,,1,artifacts/predictions/matrix_large_qwen05_inst__has_vul__direct/predictions.jsonl,0.02830188679245283,matrix_large_qwen05_inst__has_vul__direct,,,,,150,,,,,,has_vul,has,,,,compute_node_a,,direct,,已闭合,artifacts/summaries/matrix_large_qwen05_inst__has_vul__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst__has_vul__direct/metrics.json
0.48582310622090563,,,,,,0.02566158781074579,,,,,,,,,,,,0.43243243243243246,artifacts/predictions/smoke_balanced721_qwen05_direct__has_vul__direct/predictions.jsonl,0.013223140495867768,smoke_balanced721_qwen05_direct__has_vul__direct,,,,,2363,,,,,,has_vul,has,,,,compute_node_a,,direct,,已闭合,artifacts/summaries/smoke_balanced721_qwen05_direct__has_vul__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_balanced721_qwen05_direct__has_vul__direct/metrics.json
0.8751586965721541,,artifacts/checkpoints/matrix_balanced721_qwen05_e1__has_vul__full/checkpoint-2177,,,,0.8755799240826655,,,,,,,,,,,,0.8940568475452196,,0.8578512396694215,matrix_balanced721_qwen05_e1__has_vul__full,22.99736053333333,,,,2363,,,,17411,4667,has_vul,has,,,46155.50223414352,compute_node_a,,full,,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__full/metrics.json
0.7,,artifacts/checkpoints/matrix_large_qwen05_inst__has_vul__full/checkpoint-63,,,,0.7945205479452054,,,,,,,,,,,,0.7699115044247787,,0.8207547169811321,matrix_large_qwen05_inst__has_vul__full,,,,,150,,,,500,150,has_vul,has,,,,compute_node_a,,full,,已闭合,artifacts/summaries/matrix_large_qwen05_inst__has_vul__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst__has_vul__full/metrics.json
,,artifacts/checkpoints/large_hasv_qlora_qwen05_inst/checkpoint-63,,,,,,,,,,,,,,,,,artifacts/predictions/large_hasv_qlora_qwen05_inst/metrics.json,,large_hasv_qlora_qwen05_inst,,,,,,,,,,,has_vul,has,,,46152.17177474537,compute_node_a,,large_hasv_qlora_qwen05_inst,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/large_hasv_qlora_qwen05_inst/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/matrix_smoke_hasv_direct_qwen05_inst/metrics.json,,matrix_smoke_hasv_direct_qwen05_inst,,,,,,,,,,,has_vul,has,,,46152.15965818287,compute_node_a,,matrix_smoke_hasv_direct_qwen05_inst,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_smoke_hasv_direct_qwen05_inst/metrics.json
,,artifacts/checkpoints/matrix_smoke_hasv_lora_qwen05_inst/checkpoint-12,,,,,,,,,,,,,,,,,artifacts/predictions/matrix_smoke_hasv_lora_qwen05_inst/metrics.json,,matrix_smoke_hasv_lora_qwen05_inst,,,,,,,,,,,has_vul,has,,,46152.16167034722,compute_node_a,,matrix_smoke_hasv_lora_qwen05_inst,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_smoke_hasv_lora_qwen05_inst/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/matrix_smoke_hasv_prompt_qwen05_inst/metrics.json,,matrix_smoke_hasv_prompt_qwen05_inst,,,,,,,,,,,has_vul,has,,,46152.16016689815,compute_node_a,,matrix_smoke_hasv_prompt_qwen05_inst,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_smoke_hasv_prompt_qwen05_inst/metrics.json
,,artifacts/checkpoints/matrix_smoke_hasv_qlora_qwen05_inst_headfix/checkpoint-12,,,,,,,,,,,,,,,,,artifacts/predictions/matrix_smoke_hasv_qlora_qwen05_inst_headfix/metrics.json,,matrix_smoke_hasv_qlora_qwen05_inst_headfix,,,,,,,,,,,has_vul,has,,,46152.16275819444,compute_node_a,,matrix_smoke_hasv_qlora_qwen05_inst_headfix,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_smoke_hasv_qlora_qwen05_inst_headfix/metrics.json
,,artifacts/checkpoints/matrix_smoke_hasv_qlora_qwen05_inst/checkpoint-12,,,,,,,,,,,,,,,,,artifacts/predictions/matrix_smoke_hasv_qlora_qwen05_inst/metrics.json,,matrix_smoke_hasv_qlora_qwen05_inst,,,,,,,,,,,has_vul,has,,,46152.16077815972,compute_node_a,,matrix_smoke_hasv_qlora_qwen05_inst,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_smoke_hasv_qlora_qwen05_inst/metrics.json
,,artifacts/checkpoints/medium_hasv_qlora_qwen05_inst/checkpoint-25,,,,,,,,,,,,,,,,,artifacts/predictions/medium_hasv_qlora_qwen05_inst/metrics.json,,medium_hasv_qlora_qwen05_inst,,,,,,,,,,,has_vul,has,,,46152.16522738426,compute_node_a,,medium_hasv_qlora_qwen05_inst,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/medium_hasv_qlora_qwen05_inst/metrics.json
0.48709267879813795,,,,,,0.03503184713375796,,,,,,,,,,,,0.4782608695652174,artifacts/predictions/matrix_balanced721_qwen05_e1__has_vul__prompt/predictions.jsonl,0.01818181818181818,matrix_balanced721_qwen05_e1__has_vul__prompt,16.487916900000002,,,,2363,,,,,,has_vul,has,,,46155.48626373843,compute_node_a,,prompt,,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__prompt/metrics.json
0.3,,,,,,0.05405405405405406,,,,,,,,,,,,0.6,artifacts/predictions/matrix_large_qwen05_inst__has_vul__prompt/predictions.jsonl,0.02830188679245283,matrix_large_qwen05_inst__has_vul__prompt,,,,,150,,,,,,has_vul,has,,,,compute_node_a,,prompt,,已闭合,artifacts/summaries/matrix_large_qwen05_inst__has_vul__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst__has_vul__prompt/metrics.json
0.7291578501904359,,artifacts/checkpoints/matrix_balanced721_qwen05_e1__has_vul__qlora/checkpoint-2177,,,,0.7374897456931911,,,,,,,,,,,,0.7320846905537459,,0.7429752066115702,matrix_balanced721_qwen05_e1__has_vul__qlora,23.571000916666666,,,,2363,,,,17411,4667,has_vul,has,,,46155.51860290509,compute_node_a,,qlora,,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__has_vul__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__has_vul__qlora/metrics.json
0.5866666666666667,,artifacts/checkpoints/matrix_large_qwen05_inst__has_vul__qlora/checkpoint-63,,,,0.6770833333333334,,,,,,,,,,,,0.7558139534883721,,0.6132075471698113,matrix_large_qwen05_inst__has_vul__qlora,,,,,150,,,,500,150,has_vul,has,,,,compute_node_a,,qlora,,已闭合,artifacts/summaries/matrix_large_qwen05_inst__has_vul__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst__has_vul__qlora/metrics.json
,,artifacts/checkpoints/qwen05_has_vul_qlora_r32_e3_lr2e5/checkpoint-189,,,,,,,,,,,,,,,,,artifacts/predictions/qwen05_has_vul_qlora_r32_e3_lr2e5/metrics.json,,qwen05_has_vul_qlora_r32_e3_lr2e5,,,,,,,,,,,has_vul,has,,,46153.13759833333,compute_node_a,,qwen05_has_vul_qlora_r32_e3_lr2e5,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/qwen05_has_vul_qlora_r32_e3_lr2e5/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/smoke_hasv_direct_qwen05/metrics.json,,smoke_hasv_direct_qwen05,,,,,,,,,,,has_vul,has,,,46151.71905505787,compute_node_a,,smoke_hasv_direct_qwen05,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_hasv_direct_qwen05/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/smoke_hasv_prompt_qwen05_instruct_prefix/metrics.json,,smoke_hasv_prompt_qwen05_instruct_prefix,,,,,,,,,,,has_vul,has,,,46152.15676144676,compute_node_a,,smoke_hasv_prompt_qwen05_instruct_prefix,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_hasv_prompt_qwen05_instruct_prefix/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/smoke_hasv_prompt_qwen05_instruct_truncfix/metrics.json,,smoke_hasv_prompt_qwen05_instruct_truncfix,,,,,,,,,,,has_vul,has,,,46152.15534473379,compute_node_a,,smoke_hasv_prompt_qwen05_instruct_truncfix,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_hasv_prompt_qwen05_instruct_truncfix/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/smoke_hasv_prompt_qwen05_instruct/metrics.json,,smoke_hasv_prompt_qwen05_instruct,,,,,,,,,,,has_vul,has,,,46152.15437811342,compute_node_a,,smoke_hasv_prompt_qwen05_instruct,,已闭合,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_hasv_prompt_qwen05_instruct/metrics.json
,91.43866171003718,,0.7914485767909362,0.26889714993804215,,,,,,,,,,,,,,,artifacts/predictions/matrix_balanced721_qwen05_e1__vul_line__direct/predictions.jsonl,,matrix_balanced721_qwen05_e1__vul_line__direct,85.28575601666667,0.04515080368430559,0.051632,0.040116,807,0.10772928440327317,0.180917,0.076701,,,vul_line,line,,,46155.6446065162,compute_node_a,,direct,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__direct/metrics.json
,,,,0.10810810810810811,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline__vul_line__direct/predictions.jsonl,,matrix_large_qwen05_inst_vline__vul_line__direct,,0.04534005037783376,0.055215,0.038462,111,0.06549118387909318,0.079755,0.055556,,,vul_line,line,,,,compute_node_a,,direct,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__direct/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__direct/metrics.json
,,,,0.10909090909090909,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_clean__vul_line__direct/predictions.jsonl,,matrix_large_qwen05_inst_vline_clean__vul_line__direct,,0.04556962025316456,0.055215,0.038793,110,0.06582278481012657,0.079755,0.056034,,,vul_line,line,,,,compute_node_a,,direct,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__direct/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_clean__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__direct/metrics.json
,,,,0.11538461538461539,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/predictions.jsonl,,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct,,0.05070422535211268,0.061224,0.043269,104,0.07323943661971832,0.088435,0.0625,,,vul_line,line,,,,compute_node_a,,direct,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__direct/metrics.json
,93.375,,0.9573717948717948,0.0673076923076923,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/predictions.jsonl,,matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct,,0.003846153846153847,0.003205,0.004808,104,0.029549718574108815,0.022436,0.043269,,,vul_line,line,,,,compute_node_a,,direct,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_direct_prompt_top120__vul_line__direct/metrics.json
,,,,,,,,,,,,,,,,,,,,,smoke_balanced721_qwen05_direct__vul_line__direct,,,,,,,,,,,vul_line,line,,,46155.41583114583,compute_node_a,,direct,,本地镜像缺失,,state.json,Qwen/Qwen2.5-Coder-0.5B-Instruct,running,Qwen2.5-Coder,,,artifacts/metrics/smoke_balanced721_qwen05_direct__vul_line__direct/metrics.json
,26.029739776951672,,0.5435777721463578,0.2850061957868649,,,,,,,,,,,,,,,artifacts/predictions/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/predictions.jsonl,,smoke_balanced721_qwen05_vline_direct30__vul_line__direct,,0.05201372584432003,0.05948,0.046213,807,0.11323314835426312,0.188765,0.080873,,,vul_line,line,,,,compute_node_a,,direct,artifacts/metrics/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/metrics.json,已闭合,artifacts/summaries/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_balanced721_qwen05_vline_direct30__vul_line__direct/metrics.json
,30,,0.475,0.125,,,,,,,,,,,,,,,artifacts/predictions/smoke_vline_line_rank_direct_prompt__vul_line__direct/predictions.jsonl,,smoke_vline_line_rank_direct_prompt__vul_line__direct,,0,0,0,8,0.04651162790697675,0.041667,0.052632,,,vul_line,line,,,,compute_node_a,,direct,artifacts/metrics/smoke_vline_line_rank_direct_prompt__vul_line__direct/metrics.json,已闭合,artifacts/summaries/smoke_vline_line_rank_direct_prompt__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/smoke_vline_line_rank_direct_prompt__vul_line__direct/metrics.json
,91.43866171003718,artifacts/checkpoints/matrix_balanced721_qwen05_e1__vul_line__full/checkpoint-22502,0.7914485767909362,0.8451053283767038,,,,,,,,,,,,,,,artifacts/predictions/matrix_balanced721_qwen05_e1__vul_line__full/predictions_test.jsonl,,matrix_balanced721_qwen05_e1__vul_line__full,239.6350300166667,0.29257720787430014,0.334572,0.259949,807,0.3904064900047952,0.480793,0.328626,10155,1529,vul_line,line,,,46155.86891693287,compute_node_a,,full,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__full/metrics.json,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__full/metrics.json
,,artifacts/checkpoints/matrix_large_qwen05_inst_vline__vul_line__full/checkpoint-44,,0.26126126126126126,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline__vul_line__full/predictions_test.jsonl,,matrix_large_qwen05_inst_vline__vul_line__full,,0.049462365591397855,0.033046,0.098291,111,0.13949136684528365,0.117816,0.17094,345,102,vul_line,line,,,,compute_node_a,,full,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__full/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline__vul_line__full/metrics.json
,,artifacts/checkpoints/matrix_large_qwen05_inst_vline_clean__vul_line__full/checkpoint-43,,0.44545454545454544,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_clean__vul_line__full/predictions_test.jsonl,,matrix_large_qwen05_inst_vline_clean__vul_line__full,,0.11676646706586827,0.08945,0.168103,110,0.22362115535418664,0.199541,0.25431,342,102,vul_line,line,,,,compute_node_a,,full,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__full/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_clean__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean__vul_line__full/metrics.json
,,artifacts/checkpoints/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/checkpoint-43,,0.38461538461538464,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/predictions_test.jsonl,,matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full,,0.1408450704225352,0.121107,0.168269,104,0.20004153686396675,0.193772,0.206731,337,102,vul_line,line,,,,compute_node_a,,full,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_clean_bounded__vul_line__full/metrics.json
,168.33653846153845,artifacts/checkpoints/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/checkpoint-755,1,0,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/predictions_test.jsonl,,matrix_large_qwen05_inst_vline_line_rank__vul_line__full,,0,0,0,104,0,0,0,337,102,vul_line,line,,,,compute_node_a,,full,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank__vul_line__full/metrics.json
,168.33653846153845,artifacts/checkpoints/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/checkpoint-755,1,0.9134615384615384,,,,,,,,,,,,,,,artifacts/predictions/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/predictions_test.jsonl,,matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full,,0.5192307692307694,0.432692,0.649038,104,0.6479727169382342,0.608974,0.692308,337,102,vul_line,line,,,,compute_node_a,,full,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/metrics.json,已闭合,artifacts/summaries/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_large_qwen05_inst_vline_line_rank_full_fp32__vul_line__full/metrics.json
,91.43866171003718,,0.7914485767909362,0.21933085501858737,,,,,,,,,,,,,,,artifacts/predictions/matrix_balanced721_qwen05_e1__vul_line__prompt/predictions.jsonl,,matrix_balanced721_qwen05_e1__vul_line__prompt,83.37190925,0.05201372584432003,0.05948,0.046213,807,0.08940289392632951,0.180917,0.059371,,,vul_line,line,,,46155.70250369213,compute_node_a,,prompt,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/matrix_balanced721_qwen05_e1__vul_line__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-0.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/matrix_balanced721_qwen05_e1__vul_line__prompt/metrics.json
