accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,strict_f1,strict_precision,strict_recall,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,weighted_f1,weighted_precision,weighted_recall,任务,执行机器,方法,本地metrics路径,模型,系列,结果状态,计划标记,说明
,91.438662,,0.791449,0.315985,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder14b_e1__vul_line__prompt/predictions.jsonl,,remote_qwen25coder14b_e1__vul_line__prompt,0.048402,0.055349,0.043004,807,0.133612,0.200743,0.100128,,,,,,vul_line,compute_node_c,prompt,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__prompt/metrics.json,Qwen/Qwen2.5-Coder-14B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_qwen25coder14b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.821561,,,,,,,,,,,,,,0.315159,artifacts/predictions/remote_qwen25coder14b_e1__vul_line__qlora/predictions_test.jsonl,0.244865,remote_qwen25coder14b_e1__vul_line__qlora,0.275601,0.315159,0.244865,807,0.393966,0.507641,0.321887,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__qlora/metrics.json,Qwen/Qwen2.5-Coder-14B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__qlora/metrics.json
0.250502,,,,,,0.203673,,0.117382,0.43597,0.155271,521,0.107252,0.201536,0.201536,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__direct/predictions_multi_label.jsonl,0.073069,,0.250502,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__direct/predictions.jsonl,0.171596,remote_qwen25coder14b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_c,direct,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__direct/metrics.json,Qwen/Qwen2.5-Coder-14B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__direct/metrics.json
0.208333,,,,,,0.169388,,0.058547,0.369994,0.122606,521,0.102145,0.191939,0.191939,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.069589,,0.208333,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__prompt/predictions.jsonl,0.14271,remote_qwen25coder14b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_c,prompt,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__prompt/metrics.json,Qwen/Qwen2.5-Coder-14B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__prompt/metrics.json
0.663655,,artifacts/checkpoints/remote_qwen25coder14b_e1__vul_type__qlora/checkpoint-3124,,,,0.539592,,0.435038,0.708704,0.349551,521,0.372829,0.700576,0.700576,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.254001,,0.663655,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__qlora/predictions_test.jsonl,0.454608,remote_qwen25coder14b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,qlora,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__qlora/metrics.json,Qwen/Qwen2.5-Coder-14B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__qlora/metrics.json
0.5366060093101989,,,,,,0.2685370741482966,,,,,,,,,,,,0.7003484320557491,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__has_vul__direct/predictions.jsonl,0.16611570247933885,remote_qwen25coder32b_e1_gpu6__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_c,direct,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__direct/metrics.json
0.5336436732966567,,,,,,0.24726775956284153,,,,,,,,,,,,0.7125984251968503,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/predictions.jsonl,0.14958677685950414,remote_qwen25coder32b_e1_gpu6__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_c,prompt,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/metrics.json
0.7524333474396953,,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/checkpoint-2177,,,,0.7585637639290136,,,,,,,,,,,,0.7576257213520198,,0.759504132231405,remote_qwen25coder32b_e1_gpu6__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,qlora,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/metrics.json
,91.438662,,0.791449,0.415118,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__direct/predictions.jsonl,,remote_qwen25coder32b_e1_gpu6__vul_line__direct,0.06899,0.078893,0.061297,807,0.175019,0.249484,0.134788,,,,,,vul_line,compute_node_c,direct,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json
,91.438662,,0.791449,0.416357,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/predictions.jsonl,,remote_qwen25coder32b_e1_gpu6__vul_line__prompt,0.073325,0.08385,0.065148,807,0.182164,0.264354,0.13896,,,,,,vul_line,compute_node_c,prompt,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/checkpoint-22502,0.791449,0.817844,,,,,,,,,,,,,,0.316811,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/predictions_test.jsonl,0.246149,remote_qwen25coder32b_e1_gpu6__vul_line__qlora,0.277045,0.316811,0.246149,807,0.393103,0.505576,0.321566,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/metrics.json,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,运行中,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/metrics.json
0.228916,,,,,,0.186122,,0.111847,0.477331,0.147324,521,0.106231,0.199616,0.199616,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__direct/predictions_multi_label.jsonl,0.072373,,0.228916,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__direct/predictions.jsonl,0.156809,remote_qwen25coder32b_e1_gpu6__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_c,direct,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__direct/metrics.json,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__direct/metrics.json
0.208835,,,,,,0.169796,,0.052608,0.251891,0.124642,521,0.097038,0.182342,0.182342,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/predictions_multi_label.jsonl,0.06611,,0.208835,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/predictions.jsonl,0.143054,remote_qwen25coder32b_e1_gpu6__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_c,prompt,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/metrics.json,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/metrics.json
0.688253,,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/checkpoint-3124,,,,0.559592,,0.44455,0.748189,0.35853,521,0.400409,0.752399,0.752399,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/predictions_test_multi_label.jsonl,0.272791,,0.688253,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/predictions_test.jsonl,0.471458,remote_qwen25coder32b_e1_gpu6__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,qlora,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/metrics.json,Qwen/Qwen2.5-Coder-32B-Instruct,Qwen2.5-Coder,有结果,运行中,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/metrics.json
0.5370292001692764,,,,,,0.3213399503722084,,,,,,,,,,,,0.6442786069651741,artifacts/predictions/machine_a_qwen25coder3b_e1__has_vul__direct/predictions.jsonl,0.2140495867768595,machine_a_qwen25coder3b_e1__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_a,direct,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__direct/metrics.json
0.8726195514176894,,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__has_vul__full/checkpoint-2177,,,,0.874321503131524,,,,,,,,,,,,0.8835443037974684,,0.8652892561983471,machine_c_qwen25coder3b_full_e1__has_vul__full,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,full,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_c_qwen25coder3b_full_e1__has_vul__full/metrics.json
0.4845535336436733,,,,,,0.1792452830188679,,,,,,,,,,,,0.4854014598540146,artifacts/predictions/machine_a_qwen25coder3b_e1__has_vul__prompt/predictions.jsonl,0.10991735537190082,machine_a_qwen25coder3b_e1__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_a,prompt,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__prompt/metrics.json
0.7786711807024969,,artifacts/checkpoints/machine_a_qwen25coder3b_e1__has_vul__qlora/checkpoint-2177,,,,0.7871387871387872,,,,,,,,,,,,0.7754611066559743,,0.7991735537190082,machine_a_qwen25coder3b_e1__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_a,qlora,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__qlora/metrics.json
,91.438662,,0.791449,0.204461,,,,,,,,,,,,,,,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__direct/predictions.jsonl,,machine_a_qwen25coder3b_e1__vul_line__direct,0.053097,0.060719,0.047176,807,0.08233,0.167699,0.054557,,,,,,vul_line,compute_node_a,direct,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__direct/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__direct/metrics.json
,91.438662,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__vul_line__full/checkpoint-22502,0.791449,0.843866,,,,,,,,,,,,,,0.337877,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_line__full/predictions_test.jsonl,0.262516,machine_c_qwen25coder3b_full_e1__vul_line__full,0.295467,0.337877,0.262516,807,0.401986,0.500207,0.336008,10155,1529,,,,vul_line,compute_node_c,full,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_line__full/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_line__full/metrics.json
,91.438662,,0.791449,0.273854,,,,,,,,,,,,,,,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__prompt/predictions.jsonl,,machine_a_qwen25coder3b_e1__vul_line__prompt,0.047679,0.054523,0.042362,807,0.118643,0.197852,0.084724,,,,,,vul_line,compute_node_a,prompt,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__prompt/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/machine_a_qwen25coder3b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.817844,,,,,,,,,,,,,,0.301115,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__qlora/predictions_test.jsonl,0.233954,machine_a_qwen25coder3b_e1__vul_line__qlora,0.263319,0.402439,0.601824,807,0.386592,0.583333,0.644377,10155,1529,,,,vul_line,compute_node_a,qlora,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__qlora/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,补齐前后对比,有结果,已完成,补齐后大体量数据run；已从“补齐前后12条明细”同步修正
0.22992,,,,,,0.186939,,0.109236,0.508091,0.137972,521,0.102145,0.191939,0.191939,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__direct/predictions_multi_label.jsonl,0.069589,,0.22992,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__direct/predictions.jsonl,0.157497,machine_a_qwen25coder3b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_a,direct,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__direct/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__direct/metrics.json
0.766064,,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__vul_type__full/checkpoint-3124,,,,0.622857,,0.463931,0.861057,0.380924,521,0.42288,0.794626,0.794626,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.2881,,0.766064,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_type__full/predictions_test.jsonl,0.524759,machine_c_qwen25coder3b_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,full,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_type__full/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_type__full/metrics.json
0.193273,,,,,,0.157143,,0.061665,0.286276,0.108947,521,0.102145,0.191939,0.191939,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.069589,,0.193273,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__prompt/predictions.jsonl,0.132393,machine_a_qwen25coder3b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_a,prompt,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__prompt/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__prompt/metrics.json
0.665663,,artifacts/checkpoints/machine_a_qwen25coder3b_e1__vul_type__qlora/checkpoint-3124,,,,0.541224,,0.287799,0.329967,0.28005,521,0.38713,0.727447,0.727447,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.263744,,0.665663,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__qlora/predictions_test.jsonl,0.455983,machine_a_qwen25coder3b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_a,qlora,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__qlora/metrics.json,Qwen/Qwen2.5-Coder-3B-Instruct,补齐前后对比,有结果,已完成,补齐后大体量数据run；已从“补齐前后12条明细”同步修正
0.5141768937790944,,,,,,0.22641509433962265,,,,,,,,,,,,0.6131386861313869,artifacts/predictions/remote_qwen25coder7b_e1__has_vul__direct/predictions.jsonl,0.13884297520661157,remote_qwen25coder7b_e1__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_c,direct,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__has_vul__direct/metrics.json
0.48328396106644095,,,,,,0.13588110403397027,,,,,,,,,,,,0.4729064039408867,artifacts/predictions/remote_qwen25coder7b_e1__has_vul__prompt/predictions.jsonl,0.07933884297520662,remote_qwen25coder7b_e1__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_c,prompt,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__has_vul__prompt/metrics.json
0.7520101565806179,,artifacts/checkpoints/remote_qwen25coder7b_e1__has_vul__qlora/checkpoint-2177,,,,0.7610114192495921,,,,,,,,,,,,0.751207729468599,,0.7710743801652893,remote_qwen25coder7b_e1__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,qlora,Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__has_vul__qlora/metrics.json
,91.438662,,0.791449,0.307311,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder7b_e1__vul_line__direct/predictions.jsonl,,remote_qwen25coder7b_e1__vul_line__direct,0.058877,0.067328,0.052311,807,0.128845,0.219744,0.091142,,,,,,vul_line,compute_node_c,direct,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__direct/metrics.json,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__direct/metrics.json
,91.438662,,0.791449,0.403965,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder7b_e1__vul_line__prompt/predictions.jsonl,,remote_qwen25coder7b_e1__vul_line__prompt,0.069352,0.079306,0.061617,807,0.173779,0.268897,0.12837,,,,,,vul_line,compute_node_c,prompt,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__prompt/metrics.json,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_qwen25coder7b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.814126,,,,,,,,,,,,,,0.315985,artifacts/predictions/remote_qwen25coder7b_e1__vul_line__qlora/predictions_test.jsonl,0.245507,remote_qwen25coder7b_e1__vul_line__qlora,0.276323,0.315985,0.245507,807,0.386132,0.489054,0.318999,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__qlora/metrics.json,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__vul_line__qlora/metrics.json
0.248996,,,,,,0.202449,,0.114248,0.423697,0.154467,521,0.11236,0.211132,0.211132,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__direct/predictions_multi_label.jsonl,0.076548,,0.248996,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__direct/predictions.jsonl,0.170564,remote_qwen25coder7b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_c,direct,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__direct/metrics.json,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__direct/metrics.json
0.213855,,,,,,0.173878,,0.054056,0.269824,0.127186,521,0.102145,0.191939,0.191939,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.069589,,0.213855,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__prompt/predictions.jsonl,0.146492,remote_qwen25coder7b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_c,prompt,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__prompt/metrics.json,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__prompt/metrics.json
0.671687,,artifacts/checkpoints/remote_qwen25coder7b_e1__vul_type__qlora/checkpoint-3124,,,,0.546122,,0.42079,0.72775,0.340132,521,0.391216,0.735125,0.735125,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.266527,,0.671687,artifacts/predictions/remote_qwen25coder7b_e1__vul_type__qlora/predictions_test.jsonl,0.46011,remote_qwen25coder7b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,qlora,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__qlora/metrics.json,Qwen/Qwen2.5-Coder-7B-Instruct,Qwen2.5-Coder,有结果,已完成,artifacts/metrics/remote_qwen25coder7b_e1__vul_type__qlora/metrics.json
0.5116377486246297,,,,,,0.14008941877794337,,,,,,,,,,,,0.7121212121212122,artifacts/predictions/remote_starcoder2_15b_e1__has_vul__direct/predictions.jsonl,0.07768595041322314,remote_starcoder2_15b_e1__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_c,direct,StarCoder2,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__has_vul__direct/metrics.json
0.5454930173508252,,,,,,0.2801608579088472,,,,,,,,,,,,0.7411347517730497,artifacts/predictions/remote_starcoder2_15b_e1__has_vul__prompt/predictions.jsonl,0.17272727272727273,remote_starcoder2_15b_e1__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_c,prompt,StarCoder2,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__has_vul__prompt/metrics.json
0.7261955141768938,,artifacts/checkpoints/remote_starcoder2_15b_e1__has_vul__qlora/checkpoint-2177,,,,0.7708111937654977,,,,,,,,,,,,0.6745195288282703,,0.8991735537190083,remote_starcoder2_15b_e1__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,qlora,StarCoder2,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__has_vul__qlora/metrics.json
,91.438662,,0.791449,0.314746,,,,,,,,,,,,,,,artifacts/predictions/remote_starcoder2_15b_e1__vul_line__direct/predictions.jsonl,,remote_starcoder2_15b_e1__vul_line__direct,0.064295,0.073523,0.057125,807,0.126663,0.212722,0.09018,,,,,,vul_line,compute_node_c,direct,artifacts/metrics/remote_starcoder2_15b_e1__vul_line__direct/metrics.json,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__vul_line__direct/metrics.json
,91.438662,,0.791449,0.22057,,,,,,,,,,,,,,,artifacts/predictions/remote_starcoder2_15b_e1__vul_line__prompt/predictions.jsonl,,remote_starcoder2_15b_e1__vul_line__prompt,0.039372,0.045023,0.034981,807,0.09292,0.163982,0.064827,,,,,,vul_line,compute_node_c,prompt,artifacts/metrics/remote_starcoder2_15b_e1__vul_line__prompt/metrics.json,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_starcoder2_15b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.811648,,,,,,,,,,,,,,0.279223,artifacts/predictions/remote_starcoder2_15b_e1__vul_line__qlora/predictions_test.jsonl,0.216945,remote_starcoder2_15b_e1__vul_line__qlora,0.244176,0.279223,0.216945,807,0.381992,0.515903,0.303273,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_starcoder2_15b_e1__vul_line__qlora/metrics.json,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__vul_line__qlora/metrics.json
0.24498,,,,,,0.199184,,0.110677,0.519044,0.152498,521,0.105209,0.197697,0.197697,artifacts/predictions/remote_starcoder2_15b_e1__vul_type__direct/predictions_multi_label.jsonl,0.071677,,0.24498,artifacts/predictions/remote_starcoder2_15b_e1__vul_type__direct/predictions.jsonl,0.167813,remote_starcoder2_15b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_c,direct,artifacts/metrics/remote_starcoder2_15b_e1__vul_type__direct/metrics.json,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__vul_type__direct/metrics.json
0.206827,,,,,,0.168163,,0.058202,0.181403,0.122151,521,0.102145,0.191939,0.191939,artifacts/predictions/remote_starcoder2_15b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.069589,,0.206827,artifacts/predictions/remote_starcoder2_15b_e1__vul_type__prompt/predictions.jsonl,0.141678,remote_starcoder2_15b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_c,prompt,artifacts/metrics/remote_starcoder2_15b_e1__vul_type__prompt/metrics.json,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__vul_type__prompt/metrics.json
0.591867,,artifacts/checkpoints/remote_starcoder2_15b_e1__vul_type__qlora/checkpoint-3124,,,,0.481224,,0.367974,0.636006,0.293977,521,0.34525,0.648752,0.648752,artifacts/predictions/remote_starcoder2_15b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.235212,,0.591867,artifacts/predictions/remote_starcoder2_15b_e1__vul_type__qlora/predictions_test.jsonl,0.405433,remote_starcoder2_15b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,qlora,artifacts/metrics/remote_starcoder2_15b_e1__vul_type__qlora/metrics.json,bigcode/starcoder2-15b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_15b_e1__vul_type__qlora/metrics.json
0.4879390605162928,,,,,,0.03815580286168521,,,,,,,,,,,,0.5,artifacts/predictions/remote_starcoder2_3b_e1__has_vul__direct/predictions.jsonl,0.019834710743801654,remote_starcoder2_3b_e1__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_c,direct,StarCoder2,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__has_vul__direct/metrics.json
0.8489208633093526,,artifacts/checkpoints/remote_starcoder2_3b_e1__has_vul__full/checkpoint-2177,,,,0.8495575221238938,,,,,,,,,,,,0.8667239896818573,,0.8330578512396695,remote_starcoder2_3b_e1__has_vul__full,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,full,StarCoder2,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__has_vul__full/metrics.json
