accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,execution_source,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,method,metrics_path,model,model_family,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,status,strict_f1,strict_precision,strict_recall,task,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,weighted_f1,weighted_precision,weighted_recall
0.543377063055438,,,,,,compute_node_c,0.2512144344205413,,,,,prompt,CodeLlama,codellama/CodeLlama-13b-hf,CodeLlama,,,,,,,,0.7835497835497836,artifacts/predictions/remote_codellama_13b_e1__has_vul__prompt/predictions.jsonl,0.14958677685950414,remote_codellama_13b_e1__has_vul__prompt,completed,,,,has_vul,2363,,,,,,,,
0.770207363520948,,artifacts/checkpoints/remote_codellama_13b_e1__has_vul__qlora/checkpoint-2177,,,,compute_node_c,0.7764512144915603,,,,,qlora,CodeLlama,codellama/CodeLlama-13b-hf,CodeLlama,,,,,,,,0.7735849056603774,,0.7793388429752066,remote_codellama_13b_e1__has_vul__qlora,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,,0.791449,0.216853,,compute_node_c,,,,,,direct,artifacts/metrics/remote_codellama_13b_e1__vul_line__direct/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,,,,,,,,,artifacts/predictions/remote_codellama_13b_e1__vul_line__direct/predictions.jsonl,,remote_codellama_13b_e1__vul_line__direct,completed,0.046957,0.053697,0.04172,vul_line,807,0.085113,0.166873,0.057125,,,,,
,91.438662,,0.791449,0.209418,,compute_node_c,,,,,,prompt,artifacts/metrics/remote_codellama_13b_e1__vul_line__prompt/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,,,,,,,,,artifacts/predictions/remote_codellama_13b_e1__vul_line__prompt/predictions.jsonl,,remote_codellama_13b_e1__vul_line__prompt,completed,0.048763,0.055762,0.043325,vul_line,807,0.089828,0.173069,0.060655,,,,,
,91.438662,artifacts/checkpoints/remote_codellama_13b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.206939,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_codellama_13b_e1__vul_line__qlora/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,,,,,,,,0.059893,artifacts/predictions/remote_codellama_13b_e1__vul_line__qlora/predictions_test.jsonl,0.046534,remote_codellama_13b_e1__vul_line__qlora,completed,0.052375,0.059893,0.046534,vul_line,807,0.08361,0.178852,0.054557,10155,1529,,,
0.216867,,,,,,compute_node_c,0.176327,,0.080631,0.63669,0.134444,direct,artifacts/metrics/remote_codellama_13b_e1__vul_type__direct/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,521,0.098059,0.184261,0.184261,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions_multi_label.jsonl,0.066806,,0.216867,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions.jsonl,0.148556,remote_codellama_13b_e1__vul_type__direct,completed,,,,vul_type,1992,,,,,,,,
0.190261,,,,,,compute_node_c,0.154694,,0.050147,0.166833,0.114292,prompt,artifacts/metrics/remote_codellama_13b_e1__vul_type__prompt/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,521,0.096016,0.180422,0.180422,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.065414,,0.190261,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions.jsonl,0.13033,remote_codellama_13b_e1__vul_type__prompt,completed,,,,vul_type,1992,,,,,,,,
0.632028,,artifacts/checkpoints/remote_codellama_13b_e1__vul_type__qlora/checkpoint-3124,,,,compute_node_c,0.513878,,0.376887,0.702139,0.309242,qlora,artifacts/metrics/remote_codellama_13b_e1__vul_type__qlora/metrics.json,codellama/CodeLlama-13b-hf,CodeLlama,521,0.372829,0.700576,0.700576,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.254001,,0.632028,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test.jsonl,0.432944,remote_codellama_13b_e1__vul_type__qlora,completed,,,,vul_type,1992,,,,24992,3829,,,
0.5095217943292425,,,,,,compute_node_c,0.16917562724014337,,,,,direct,CodeLlama,codellama/CodeLlama-34b-hf,CodeLlama,,,,,,,,0.6378378378378379,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/predictions.jsonl,0.09752066115702479,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct,completed,,,,has_vul,2363,,,,,,,,
0.5069826491747779,,,,,,compute_node_c,0.17199715707178392,,,,,prompt,CodeLlama,codellama/CodeLlama-34b-hf,CodeLlama,,,,,,,,0.6142131979695431,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/predictions.jsonl,0.1,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt,completed,,,,has_vul,2363,,,,,,,,
0.7790943715615742,,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/checkpoint-2177,,,,compute_node_c,0.7876322213181448,,,,,qlora,CodeLlama,codellama/CodeLlama-34b-hf,CodeLlama,,,,,,,,0.7756410256410257,,0.8,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,,0.791449,0.245353,,compute_node_c,,,,,,direct,artifacts/metrics/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,,,,,,,,,artifacts/predictions/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/predictions.jsonl,,remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct,completed,0.052375,0.059893,0.046534,vul_line,807,0.100499,0.174308,0.070603,,,,,
,91.438662,,0.791449,0.2057,,compute_node_d,,,,,,prompt,artifacts/metrics/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,,,,,,,,,artifacts/predictions/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/predictions.jsonl,,westd_codellama34b_e1_vul_line_prompt__vul_line__prompt,completed,0.054181,0.061958,0.048139,vul_line,807,0.083052,0.1772,0.054236,,,,,
,91.438662,artifacts/checkpoints/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/checkpoint-22502,0.791449,0.821561,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,,,,,,,,0.317637,artifacts/predictions/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/predictions_test.jsonl,0.246791,remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora,completed,0.277768,0.317637,0.246791,vul_line,807,0.396395,0.51012,0.324134,10155,1529,,,
0.211847,,,,,,compute_node_c,0.172245,,0.084174,0.610588,0.135535,direct,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,521,0.102145,0.191939,0.191939,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions_multi_label.jsonl,0.069589,,0.211847,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions.jsonl,0.145117,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct,completed,,,,vul_type,1992,,,,,,,,
0.191265,,,,,,compute_node_c,0.15551,,0.052863,0.292267,0.115654,prompt,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,521,0.096016,0.180422,0.180422,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions_multi_label.jsonl,0.065414,,0.191265,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions.jsonl,0.131018,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt,completed,,,,vul_type,1992,,,,,,,,
0.633534,,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/checkpoint-3124,,,,compute_node_c,0.515102,,0.381811,0.705133,0.312854,qlora,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/metrics.json,codellama/CodeLlama-34b-hf,CodeLlama,521,0.362615,0.681382,0.681382,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test_multi_label.jsonl,0.247042,,0.633534,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test.jsonl,0.433975,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora,completed,,,,vul_type,1992,,,,24992,3829,,,
0.524333474396953,,,,,,compute_node_c,0.21288515406162464,,,,,direct,CodeLlama,codellama/CodeLlama-7b-hf,CodeLlama,,,,,,,,0.6972477064220184,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/predictions.jsonl,0.1256198347107438,remote_codellama_7b_e1_gpu4_retry__has_vul__direct,completed,,,,has_vul,2363,,,,,,,,
0.5289885738468049,,,,,,compute_node_c,0.25151311365164764,,,,,prompt,CodeLlama,codellama/CodeLlama-7b-hf,CodeLlama,,,,,,,,0.6750902527075813,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/predictions.jsonl,0.15454545454545454,remote_codellama_7b_e1_gpu4_retry__has_vul__prompt,completed,,,,has_vul,2363,,,,,,,,
0.7761320355480321,,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/checkpoint-2177,,,,compute_node_c,0.7780109106168694,,,,,qlora,CodeLlama,codellama/CodeLlama-7b-hf,CodeLlama,,,,,,,,0.7902813299232737,,0.7661157024793388,remote_codellama_7b_e1_gpu4_retry__has_vul__qlora,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.43866171003718,,0.7914485767909362,0.20693928128872366,,compute_node_c,,,,,,direct,,codellama/CodeLlama-7b-hf,CodeLlama,,,,,,,,,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/predictions.jsonl,,remote_codellama_7b_e1_gpu4_retry__vul_line__direct,completed,0.05237493227379447,,,vul_line,807,0.08360981782123787,,,,,,,
,91.438662,,0.791449,0.208178,,compute_node_c,,,,,,prompt,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/metrics.json,codellama/CodeLlama-7b-hf,CodeLlama,,,,,,,,,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/predictions.jsonl,,remote_codellama_7b_e1_gpu4_retry__vul_line__prompt,completed,0.049846,0.057001,0.044288,vul_line,807,0.087009,0.179265,0.057445,,,,,
,91.438662,artifacts/checkpoints/westd_codellama7b_e1_vul_line_qlora_from_b__vul_line/checkpoint-22502,0.791449,0.804213,,compute_node_d,,,,,,qlora,artifacts/metrics/westd_codellama7b_e1_vul_line_qlora_from_b__vul_line/metrics.json,codellama/CodeLlama-7b-hf,CodeLlama,,,,,,,,0.301528,artifacts/predictions/westd_codellama7b_e1_vul_line_qlora_from_b__vul_line/predictions_test.jsonl,0.234275,westd_codellama7b_e1_vul_line_qlora_from_b__vul_line,completed,0.263681,0.301528,0.234275,vul_line,807,0.388075,0.51425,0.311617,10155,1529,,,
0.20481927710843373,,,,,,compute_node_c,0.16653061224489796,,,,,direct,,codellama/CodeLlama-7b-hf,CodeLlama,521,0.09703779366700714,0.18234165067178504,0.18234165067178504,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions_multi_label.jsonl,0.06610995128740431,,0.20481927710843373,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions.jsonl,0.14030261348005502,remote_codellama_7b_e1_gpu4_retry__vul_type__direct,completed,,,,vul_type,1992,,,,,,,,
0.18724899598393574,,,,,,compute_node_c,0.15224489795918367,,,,,prompt,,codellama/CodeLlama-7b-hf,CodeLlama,521,0.09805924412665984,0.18426103646833014,0.18426103646833014,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions_multi_label.jsonl,0.06680584551148225,,0.18724899598393574,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions.jsonl,0.12826685006877578,remote_codellama_7b_e1_gpu4_retry__vul_type__prompt,completed,,,,vul_type,1992,,,,,,,,
0.644578,,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/checkpoint-3124,,,,compute_node_c,0.524082,,0.39529,0.692472,0.320381,qlora,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/metrics.json,codellama/CodeLlama-7b-hf,CodeLlama,521,0.376915,0.708253,0.708253,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test_multi_label.jsonl,0.256785,,0.644578,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test.jsonl,0.441541,remote_codellama_7b_e1_gpu4_retry__vul_type__qlora,completed,,,,vul_type,1992,,,,24992,3829,,,
0.49386373254337707,,,,,,compute_node_a,0.09393939393939393,,,,,direct,DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,0.5636363636363636,artifacts/predictions/machine_a_deepseekcoder13b_e1__has_vul__direct/predictions.jsonl,0.0512396694214876,machine_a_deepseekcoder13b_e1__has_vul__direct,completed,,,,has_vul,2363,,,,,,,,
0.8654253068133728,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__has_vul__full/checkpoint-2177,,,,compute_node_a,0.864910790144435,,,,,full,DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,0.8898601398601399,,0.8413223140495868,machine_a_deepseekcoder13b_e1__has_vul__full,completed,,,,has_vul,2363,,,,17411,4667,,,
0.4917477782479898,,,,,,compute_node_a,0.10971089696071164,,,,,prompt,DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,0.5323741007194245,artifacts/predictions/machine_a_deepseekcoder13b_e1__has_vul__prompt/predictions.jsonl,0.06115702479338843,machine_a_deepseekcoder13b_e1__has_vul__prompt,completed,,,,has_vul,2363,,,,,,,,
0.796022005924672,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__has_vul__qlora/checkpoint-2177,,,,compute_node_a,0.8027823240589198,,,,,qlora,DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,0.7949756888168558,,0.8107438016528926,machine_a_deepseekcoder13b_e1__has_vul__qlora,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,,0.791449,0.307311,,compute_node_a,,,,,,direct,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__direct/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__direct/predictions.jsonl,,machine_a_deepseekcoder13b_e1__vul_line__direct,completed,0.056709,0.064849,0.050385,vul_line,807,0.132964,0.216439,0.095956,,,,,
,91.438662,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_line__full/checkpoint-22502,0.791449,0.83767,,compute_node_a,,,,,,full,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__full/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,0.329616,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__full/predictions_test.jsonl,0.256098,machine_a_deepseekcoder13b_e1__vul_line__full,completed,0.288243,0.329616,0.256098,vul_line,807,0.394058,0.48988,0.329589,10155,1529,,,
,91.438662,,0.791449,0.294919,,compute_node_a,,,,,,prompt,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__prompt/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__prompt/predictions.jsonl,,machine_a_deepseekcoder13b_e1__vul_line__prompt,completed,0.058154,0.066501,0.051669,vul_line,807,0.125344,0.220157,0.087612,,,,,
,91.438662,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.214374,,compute_node_a,,,,,,qlora,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__qlora/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,,,,,,,,0.062784,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__qlora/predictions_test.jsonl,0.04878,machine_a_deepseekcoder13b_e1__vul_line__qlora,completed,0.054903,0.062784,0.04878,vul_line,807,0.091573,0.183808,0.060976,10155,1529,,,
0.203313,,,,,,compute_node_a,0.165306,,0.04261,0.050415,0.124587,direct,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__direct/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.093973,0.176583,0.176583,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__direct/predictions_multi_label.jsonl,0.064022,,0.203313,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__direct/predictions.jsonl,0.139271,machine_a_deepseekcoder13b_e1__vul_type__direct,completed,,,,vul_type,1992,,,,,,,,
0.742972,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_type__full/checkpoint-3124,,,,compute_node_a,0.604082,,0.458361,0.72015,0.375708,full,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__full/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.407559,0.765835,0.765835,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__full/predictions_test_multi_label.jsonl,0.277662,,0.742972,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__full/predictions_test.jsonl,0.508941,machine_a_deepseekcoder13b_e1__vul_type__full,completed,,,,vul_type,1992,,,,24992,3829,,,
0.186747,,,,,,compute_node_a,0.151837,,0.047609,0.040209,0.111707,prompt,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__prompt/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.096016,0.180422,0.180422,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.065414,,0.186747,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__prompt/predictions.jsonl,0.127923,machine_a_deepseekcoder13b_e1__vul_type__prompt,completed,,,,vul_type,1992,,,,,,,,
0.613454,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_type__qlora/checkpoint-3124,,,,compute_node_a,0.498776,,0.319251,0.635124,0.268281,qlora,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_type__qlora/metrics.json,deepseek-ai/deepseek-coder-1.3b-base,DeepSeek-Coder,521,0.346272,0.650672,0.650672,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.235908,,0.613454,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_type__qlora/predictions_test.jsonl,0.42022,machine_a_deepseekcoder13b_e1__vul_type__qlora,completed,,,,vul_type,1992,,,,24992,3829,,,
0.4955564959796868,,,,,,compute_node_c,0.07309486780715396,,,,,direct,DeepSeek-Coder,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,,,,,,,,0.618421052631579,artifacts/predictions/remote_deepseekcoder33b_e1__has_vul__direct/predictions.jsonl,0.03884297520661157,remote_deepseekcoder33b_e1__has_vul__direct,completed,,,,has_vul,2363,,,,,,,,
0.5019043588658485,,,,,,compute_node_c,0.15627240143369175,,,,,prompt,DeepSeek-Coder,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,,,,,,,,0.5891891891891892,artifacts/predictions/remote_deepseekcoder33b_e1__has_vul__prompt/predictions.jsonl,0.09008264462809917,remote_deepseekcoder33b_e1__has_vul__prompt,completed,,,,has_vul,2363,,,,,,,,
0.4879390605162928,,artifacts/checkpoints/remote_deepseekcoder33b_e1__has_vul__qlora/checkpoint-2177,,,,compute_node_c,0,,,,,qlora,DeepSeek-Coder,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,,,,,,,,0,,0,remote_deepseekcoder33b_e1__has_vul__qlora,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,,0.791449,0.237918,,compute_node_c,,,,,,direct,artifacts/metrics/remote_deepseekcoder33b_e1__vul_line__direct/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,,,,,,,,,artifacts/predictions/remote_deepseekcoder33b_e1__vul_line__direct/predictions.jsonl,,remote_deepseekcoder33b_e1__vul_line__direct,completed,0.054542,0.062371,0.04846,vul_line,807,0.101462,0.194135,0.068678,,,,,
,91.438662,,0.791449,0.215613,,compute_node_c,,,,,,prompt,artifacts/metrics/remote_deepseekcoder33b_e1_gpu5_vul_line_prompt_split__vul_line__prompt/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,,,,,,,,,artifacts/predictions/remote_deepseekcoder33b_e1_gpu5_vul_line_prompt_split__vul_line__prompt/predictions.jsonl,,remote_deepseekcoder33b_e1_gpu5_vul_line_prompt_split__vul_line__prompt,completed,0.054181,0.061958,0.048139,vul_line,807,0.088134,0.182569,0.058087,,,,,
,91.438662,artifacts/checkpoints/remote_deepseekcoder33b_e1_gpu2_vul_line_qlora_split__vul_line__qlora/checkpoint-22502,0.791449,0.817844,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_deepseekcoder33b_e1_gpu2_vul_line_qlora_split__vul_line__qlora/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,,,,,,,,0.313094,artifacts/predictions/remote_deepseekcoder33b_e1_gpu2_vul_line_qlora_split__vul_line__qlora/predictions_test.jsonl,0.243261,remote_deepseekcoder33b_e1_gpu2_vul_line_qlora_split__vul_line__qlora,completed,0.273794,0.313094,0.243261,vul_line,807,0.391061,0.505989,0.318678,10155,1529,,,
0.191265,,,,,,compute_node_c,0.15551,,0.053465,0.415822,0.115389,direct,artifacts/metrics/remote_deepseekcoder33b_e1__vul_type__direct/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,521,0.094995,0.178503,0.178503,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__direct/predictions_multi_label.jsonl,0.064718,,0.191265,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__direct/predictions.jsonl,0.131018,remote_deepseekcoder33b_e1__vul_type__direct,completed,,,,vul_type,1992,,,,,,,,
0.185241,,,,,,compute_node_c,0.150612,,0.047549,0.039791,0.110679,prompt,artifacts/metrics/remote_deepseekcoder33b_e1__vul_type__prompt/metrics.json,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,521,0.094995,0.178503,0.178503,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.064718,,0.185241,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__prompt/predictions.jsonl,0.126891,remote_deepseekcoder33b_e1__vul_type__prompt,completed,,,,vul_type,1992,,,,,,,,
0.20381526104417672,,artifacts/checkpoints/remote_deepseekcoder33b_e1__vul_type__qlora/checkpoint-3124,,,,compute_node_c,0.1657142857142857,,,,,qlora,,deepseek-ai/deepseek-coder-33b-base,DeepSeek-Coder,521,0.09397344228804902,0.1765834932821497,0.1765834932821497,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.06402226861517049,,0.20381526104417672,artifacts/predictions/remote_deepseekcoder33b_e1__vul_type__qlora/predictions_test.jsonl,0.13961485557083905,remote_deepseekcoder33b_e1__vul_type__qlora,completed,,,,vul_type,1992,,,,24992,3829,,,
0.49640287769784175,,,,,,compute_node_c,0.0717628705148206,,,,,direct,DeepSeek-Coder,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,,,,,,,,0.6388888888888888,artifacts/predictions/remote_deepseekcoder67b_e1__has_vul__direct/predictions.jsonl,0.03801652892561983,remote_deepseekcoder67b_e1__has_vul__direct,completed,,,,has_vul,2363,,,,,,,,
0.4993652137113838,,,,,,compute_node_c,0.12693726937269373,,,,,prompt,DeepSeek-Coder,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,,,,,,,,0.593103448275862,artifacts/predictions/remote_deepseekcoder67b_e1__has_vul__prompt/predictions.jsonl,0.07107438016528926,remote_deepseekcoder67b_e1__has_vul__prompt,completed,,,,has_vul,2363,,,,,,,,
0.8256453660600931,,artifacts/checkpoints/remote_deepseekcoder67b_e1__has_vul__qlora/checkpoint-2177,,,,compute_node_c,0.8276150627615063,,,,,qlora,DeepSeek-Coder,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,,,,,,,,0.838135593220339,,0.8173553719008264,remote_deepseekcoder67b_e1__has_vul__qlora,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,,0.791449,0.283767,,compute_node_c,,,,,,direct,artifacts/metrics/remote_deepseekcoder67b_e1__vul_line__direct/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,,,,,,,,,artifacts/predictions/remote_deepseekcoder67b_e1__vul_line__direct/predictions.jsonl,,remote_deepseekcoder67b_e1__vul_line__direct,completed,0.047318,0.05411,0.042041,vul_line,807,0.113557,0.183808,0.082157,,,,,
,91.438662,,0.791449,0.292441,,compute_node_c,,,,,,prompt,artifacts/metrics/remote_deepseekcoder67b_e1__vul_line__prompt/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,,,,,,,,,artifacts/predictions/remote_deepseekcoder67b_e1__vul_line__prompt/predictions.jsonl,,remote_deepseekcoder67b_e1__vul_line__prompt,completed,0.056709,0.064849,0.050385,vul_line,807,0.131543,0.197852,0.098524,,,,,
,91.438662,artifacts/checkpoints/remote_deepseekcoder67b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.249071,,compute_node_c,,,,,,qlora,artifacts/metrics/remote_deepseekcoder67b_e1__vul_line__qlora/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,,,,,,,,0.06361,artifacts/predictions/remote_deepseekcoder67b_e1__vul_line__qlora/predictions_test.jsonl,0.049422,remote_deepseekcoder67b_e1__vul_line__qlora,completed,0.055626,0.06361,0.049422,vul_line,807,0.10206,0.186287,0.070282,10155,1529,,,
0.202811,,,,,,compute_node_c,0.164898,,0.047422,0.377995,0.124475,direct,artifacts/metrics/remote_deepseekcoder67b_e1__vul_type__direct/metrics.json,deepseek-ai/deepseek-coder-6.7b-base,DeepSeek-Coder,521,0.096016,0.180422,0.180422,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__direct/predictions_multi_label.jsonl,0.065414,,0.202811,artifacts/predictions/remote_deepseekcoder67b_e1__vul_type__direct/predictions.jsonl,0.138927,remote_deepseekcoder67b_e1__vul_type__direct,completed,,,,vul_type,1992,,,,,,,,
